utt_id,maya,spk_id,filename
spk_031_utt_0061,je'elo le señora'ob catolica'ob le bey u bin máak misa gente ko'olelo'ob ya'abo'ob baj u yojel ti'e ka jo'op u máan u tsikbaltej,spk_031,14_Micaela_Ek_61
spk_031_utt_0062,je'elo tene como chichan neene in chaambal le kíinsa'ab kaampecho,spk_031,14_Micaela_Ek_62
spk_031_utt_0063,ka taalen in wáalkabe ka tin wa'alaj ti eyaj in suegra u yotocho'ob le yaan je'el esquinaa ay maan nuka'aj bin kíinsbil padre  ba'ax u si'ipil,spk_031,14_Micaela_Ek_63
spk_031_utt_0064,ma in wojeli taal in cuñada u ya'al tene ka bin xi'iken in wilej ay maría,spk_031,14_Micaela_Ek_64
spk_031_utt_0065,ki to le chaambalo ka a chikúunt te k'áano ka xi'ikech kie ka tin to'aj in chaambalo ka tin chikúunte ka jbinen ka jk'uchene pero bey gentea chuup le iglesia,spk_031,14_Micaela_Ek_65
spk_031_utt_0066,ka tin wilaj in t'anik in wíichamo ka tin wa'alaj ti'e ba'ax túun ku yúuchul beya kin wa'alik ti'e nuka'aj kíinsbil le padrea ki,spk_031,14_Micaela_Ek_66
spk_031_utt_0067,ba'ax ucha'an ti le máako'ob beya kensa'ab ba'ax táan u ya'aliko'ob tene ka bin luk'uken weye tumen bik in ch'a ba'al ma in tia'ali yaan bin u kíinsikeno'ob wa tu kíinseno'obe leti u yojelo'ob,spk_031,14_Micaela_Ek_67
spk_031_utt_0068,ti ki k'ubik in puksi'ik'al ti jaajal dios leti'ob xane ma u yojelo'obe bix keno'ob ts'o'okok aan ki,spk_031,14_Micaela_Ek_68
spk_031_utt_0069,le túun le señora tu'ux jóok'o jajajajaja le curao láaj u weeyo'ob lelo,spk_031,14_Micaela_Ek_69
spk_031_utt_0070,le xch'uupo'obo láaj suuk yéetelo'ob tumen le ko'olelo'ob iglesia ku ya'ala'al ba'al ti'ob,spk_031,14_Micaela_Ek_70
spk_031_utt_0071,ka tin wa'alaj ti'e ba'anten ma tu púuts le yuum padreo je'el le joola je'el uláak je'elo je'el uláak je'elo ma tu yutstal,spk_031,14_Micaela_Ek_71
spk_031_utt_0072,ki ka'aka'atúul wíiniko'ob yaano'ob beya ka'atúul beya ka'atúul te'ela ka'atúul lalaj k'ala'an beyo ma tu cha'abal u jóok'ol le padreo,spk_031,14_Micaela_Ek_72
spk_031_utt_0073,jach wáaj tu jaajil ma tu cha'abal ka tin p'isimbáaj tin wokol beya chuup le iglesiao ka tin wilaje le padreo,spk_031,14_Micaela_Ek_73
spk_031_utt_0074,bey u machmajil u libro naats ti altar tu'ux ku meentik misa,spk_031,14_Micaela_Ek_74
spk_031_utt_0075,tu rezar k'a'am u kaman t'aan le túun u hijo le señora kin wa'alik teech tu yotoch jóok le gremio táan u bo'otik bejla'e,spk_031,14_Micaela_Ek_75
spk_031_utt_0076,ts'o'ole k'as joven le máako'ob ma tu yutstal u líik'il tu k'áan a'ala'ab desde úucho yaanili u yaantal juntúul u bo'ot le ba'ax tu beeto'obo,spk_031,14_Micaela_Ek_76
spk_031_utt_0077,je'elo ka j a'ala'abe bey oora le túun le hijotsilo ti le gente buka'aj yaano ka tu ya'alaj,spk_031,14_Micaela_Ek_77
spk_031_utt_0078,ma in wojele ba'axi bey bin u ya'ala'al ti wa'alakbal tu yiknal le padreo tu xook le padreo ka tin wilaj u ya'alike,spk_031,14_Micaela_Ek_78
spk_031_utt_0079,ya está compañeros ya ya está ya estuvo kie tu yawato'ob lelo ma táan u ya'alike ts'o'okij je'elo,spk_031,14_Micaela_Ek_79
spk_031_utt_0080,le ka jbin túun le máako kuxa'an si tia'an tu k'áane ma tu yutstal u máan,spk_031,14_Micaela_Ek_80
spk_031_utt_0081,bey kúulpach le padreo ka tu machaj ti te'ela ka tu ch'ojch'in ts'o'okole ka tu túuch'int le padreo,spk_031,14_Micaela_Ek_81
spk_031_utt_0082,le padreo le ju'uno ma tu cha'e ka xáakk'aj beya ka jlíik'ij ka tu mach u yaktáant le padreo túun bey tu tuntunch'intik  tu tuntunch'in tene bey wa'aliken tu jool le iglesiaa,spk_031,14_Micaela_Ek_82
spk_031_utt_0083,le ka jo'o'sa'ab uti'al u jóok'ole ka xakk'ajij le túun le jump'éel señoro ka tu ya'alaje k'aas tro'obij pero beyo yaan in wa'alik te'ex ka tu ya'alaje,spk_031,14_Micaela_Ek_83
spk_031_utt_0084,bejla wale u peel a na ki ti le padreo pero ka tu kumaj jaats ti le padre te'ela,spk_031,14_Micaela_Ek_84
spk_031_utt_0085,tu'ux xan ta t'aane'ex in na'at ka péenajene ka tin suut u jeel ti teen jloxej te'ela je'ebix u beetik le padreo bey tin meentij ti ka tu ya'alaje bey wáaj ka meentike hijueputa,spk_031,14_Micaela_Ek_85
spk_031_utt_0086,tu paach a weeye'exo ti kene'ex ts'o'okoli bey oorasa yaan le ko'olelo'obo ka tu ya'alajo'obe ma'alob je'el bixak kan a k'áat a meente'exe uláak juntúul túune ku ya'ala'ale u k'aaba'e doña pola mangas,spk_031,14_Micaela_Ek_86
spk_031_utt_0087,beyo ooritasa compañeros tuláakal le xch'uupo'obo u weeyo'ob le curao tak leti'ob kuno'ob kíinsbilo'ob tumen lelo u weeyo'ob suuko'ob yéetel kie tumen ka binej iglesia ku ya'aliko'ob,spk_031,14_Micaela_Ek_87
spk_031_utt_0088,ba'ale ka jo'osa'ab le padreo le u beel le tranvía de hierro ma cha u yéemel bey rua puro leti le ba'al ku t'ut'liko tumen bin lelo wa xakk'aje kéen lúubuke ku ts'a'akal jumpuli ku kíinsa'al,spk_031,14_Micaela_Ek_88
spk_031_utt_0089,pero tu ts'aj diose ma jlúubi tu bisa'al le máax yaan le cuchilloo,spk_031,14_Micaela_Ek_89
spk_031_utt_0090,u machmaj ku ye'esike bix ken u kíinsik le padre to tu xuul le jo'okaajo to tu'ux yaan le escuelae ti k'usa'abi,spk_031,14_Micaela_Ek_90
spk_031_utt_0091,le ka wa'akunta'ab le ka a'ala'abe ti kun kíinsbili je'elo to'one óoxtúul ko'olelo'one ka jwa'alajo'on bey jáal koota ka jmáan le señora tu'ux jóok le gremio,spk_031,14_Micaela_Ek_91
spk_031_utt_0092,ba'axten ka wa'atale'ex te'elo peel a na'ex beora kene'ex kíinsbil yéetel a weeye'exo,spk_031,14_Micaela_Ek_92
spk_031_utt_0093,mixmáak núuktej jach ma sáamile ka t il u k'áatal u yáalkab le presidenteo je bakan yaan te k'íiwiko ku ya'ala'al bin ti'e señor,spk_031,14_Micaela_Ek_93
spk_031_utt_0094,pero xeen a t'an le máako ma u kíinsik le padreo le oora tu kíins le padreo kensa'ab bix ken ts'o'okoko'one'ex te kaaja,spk_031,14_Micaela_Ek_94
spk_031_utt_0095,ka jbin le presidenteo ka jo'op u t'anik le máako don justín euan u k'aaba,spk_031,14_Micaela_Ek_95
spk_031_utt_0096,tu tres semana máanak u beetik le ba'alo ka jlo'om leti je'ele bey le ku ya'ala'alo ma k'ucha'an oora ti'e ma kíimi tu káaltalo'ob tu jats'ikuba'ob je'elo,spk_031,14_Micaela_Ek_96
spk_031_utt_0097,ka j a'ala'abe le padreo ma tu páajtal u kíinsa'al bisa'ak ch'abak óotsilil ti'e le máak túun bis yéetel le tranvíao leti bis káalk'ini,spk_031,14_Micaela_Ek_97
spk_031_utt_0098,je'elo ka jo'op u suut le máako'obo chéen jujuntúulil binik tu yotocho'ob tu quince díase le señora kin wa'alik te'ex doña pola mangaso,spk_031,14_Micaela_Ek_98
spk_031_utt_0099,ka bin bin u yok'tubáaj ti le padre tu jo'oso'obo ka bin a'ala'ab ti'e  ba'axten ka taal a ch'a'en,spk_031,14_Micaela_Ek_99
spk_031_utt_0100,ay padrecito ka bin tu xóolk'atubáaj tu táan le padreo ki ch'a teen óotsilili ko'ox a k'ay teen leti salve wáaj misa ti in hijo,spk_031,14_Micaela_Ek_100
spk_031_utt_0101,eel in hijo pero bix eelik tia'an tu k'áane ka j eelij táan bin u xokik le diarioo ej tu ts'u'uts,spk_031,14_Micaela_Ek_101
spk_031_utt_0102,leti beyo náay u yóole le diarioo ka tu mach le k'áak'o le ka jt'a'ab le diarioo pero bey bin u yok'ola ka j eel tak u nook ma páajchaj u pitiki,spk_031,14_Micaela_Ek_102
spk_031_utt_0103,pues leti jkíinsej eelij kíimij ka bin tu ya'alaje le padreo,spk_031,14_Micaela_Ek_103
spk_031_utt_0104,ma'alob hija ki bin ma'alob jin taale ki bin ma sajak beyo óoli quince días ka bin tu ya'alaje xeen je kin taalo ki bin,spk_031,14_Micaela_Ek_104
spk_031_utt_0105,ka bin jluk le señorao ka bin tu ya'alaj ti le sacristano yaan in bin,spk_031,14_Micaela_Ek_105
spk_031_utt_0106,tumen lelo ma a wojele ba'axten úuch le ba'alo dios meentej tumen u káat u kíinsen ka'ache ma cha u kíinsikeni le oorae ka jmeenta'ab ti u hijoe eel u hijo tu k'áano,spk_031,14_Micaela_Ek_106
spk_031_utt_0107,ka bin taal le padreo ka bin k'uche ka tu yilaje chuchul le máako eelij pero ti jáab u nook yóok'ol,spk_031,14_Micaela_Ek_107
spk_031_utt_0108,ka kíimij bey túun j eelo je'elo ka bin jmu'uke ka bin tu ya'alaj ti'e diosbo'otik teech ki bin diosbo'otik ti le jajal dios hija tene mixba'al in wojel pero ts'in taal in k'ay misa ti,spk_031,14_Micaela_Ek_108
spk_031_utt_0109,ma'alob ma'alob padrecito ma'alob diosbo'otik teech ts'o'okole leti le ken u kíinso'ob ka'achilo je'elo,spk_031,14_Micaela_Ek_109
spk_031_utt_0110,le padreo ka tu yilaj oke ka tu le máako'ob ku ya'alik u kíinseno'obo leti'ob u'usen táan wáaj u yiliko'ob ba'ax úuch ti'ob,spk_031,14_Micaela_Ek_110
spk_031_utt_0111,bejla'e nuka'ajen u'ulule in meent misa chéen yáanal che'ob ti najo'ob domingoe yaanal tu'ux ken u ya'al le misao ti uláak'e yaanal ti uláak'e yaanal ti uláak'e yaanal,spk_031,14_Micaela_Ek_111
spk_031_utt_0112,je'elo le ka j oorachaj túun le u jo'op'ol u bin le ko'olelo'ob u yu'ubo'ob misa káalk'ini'o pero bey xan u bin le ko'olelo'ob káalk'ini u yu'ubo'ob misa ka tu ya'alaje,spk_031,14_Micaela_Ek_112
spk_031_utt_0113,le máax u k'áat confesare ka taalak confesar jin ts'aik confesare pues ya'abchaj máak confesar le ka jtocarnaj in bin tene ba'ax tu ya'alaj teen  hija,spk_031,14_Micaela_Ek_113
spk_031_utt_0114,tin k'áatik ti jajal diose ku perdonartech ba'axten ta meent le ba'al ti le wíinik beyo kux túun wa ku kíinseche,spk_031,14_Micaela_Ek_114
spk_031_utt_0115,padrecito náak'al teen in wu'uyik u ya'ala'al a kíinsa'al padre ba'ax a si'ipil pues p'at ka'achil hija,spk_031,14_Micaela_Ek_115
spk_031_utt_0116,kux túun wa ku kíinsech ti le oorao ni modo padre in suerte wale ken ti pues bejla'e ka a wojeltej,spk_031,14_Micaela_Ek_116
spk_031_utt_0117,nuka'aj jo'op'ol in taal in ts'a misa kaaje chéen ti najo'ob pero ma ichnaji yáanal che'ob,spk_031,14_Micaela_Ek_117
spk_031_utt_0118,ka jo'op u taal le padreo u taal xáanchaje ka j a'ala'abe nuka'aj je'ebil le iglesiao k'a'alij buka'aj tiempo k'ala'an,spk_031,14_Micaela_Ek_118
spk_031_utt_0119,le ka j a'ala'ab yaan u je'ebel le iglesia káalk'ini bin le ko'olelo'obo chéen ko'olelo'ob pero beya,spk_031,14_Micaela_Ek_119
spk_031_utt_0120,bino'obe u tsikbalto'ob ti presidente káalk'ini ba'ax ken u meento'ob ka j a'ala'abe wa ka páajtale'exe meente'ex weye ts'o'okij,spk_031,14_Micaela_Ek_120
spk_031_utt_0121,ka a'ala'ab ti'ob jayp'éel ka'ap'éel docena volador ken u manej le ko'olelo'obo le kéen u ya'alo'ob nuka'aj u je'obe te k'íiwiko pero ti ka wa'awak'a'ak le volador yo'olal u bin u jóok'ol gente,spk_031,14_Micaela_Ek_121
spk_031_utt_0122,chéen ko'olelo'ob jmeent lelo le día lelo mix ojéela'ane tu'ux ts'o'ok u llaveil le iglesia,spk_031,14_Micaela_Ek_122
spk_031_utt_0123,jump'éel señora túune ka tu ya'alaje yaan k je'ike'ex ma in wojel bix ken k je'ike'exi pero yaan k je'ike'ex,spk_031,14_Micaela_Ek_123
spk_031_utt_0124,ka tu jíit u gancho le gancho ichil u ch'i'ikil le poolo ka jbin u jup ti u llaveil le joolo ka jo'op u ch'otik tu ch'otik ka je'epajij le ka tu síijaj dios u je'epajle niño,spk_031,14_Micaela_Ek_124
spk_031_utt_0125,pero bey okik gentea pero ka jo'op u máan je'ebil le joolnajo'obo pero le ka j ila'abe mina'an bix ka a wil le ba'al ku ya'ala'al le soots yaantak u xiik'o'obe pero kirim ku meentik,spk_031,14_Micaela_Ek_125
spk_031_utt_0126,u nook le xki'ichpan ko'olebilo ka'atúul oocho'ob kíinsa'abo'obi ts'o'okole altar yaan le ko'olebilo pero oocho'ob ba'alo'ob ku jóok'olo'ob pero,spk_031,14_Micaela_Ek_126
spk_031_utt_0127,sucio iglesia ka tu juntartubáaj le ko'olelo'ob ka tu ya'alajo'obe sáamale yaan ba'al pero tuláakal le noonoje'exe yaan k taale'ex p'o'ex le sueloo,spk_031,14_Micaela_Ek_127
spk_031_utt_0128,tuláakal le ko'olelo'obo láaj juntarnajo'obij yaane táanxel tu'ux ku ch'a ja'o yaane tolo yaane te'elo ku púuta'al le ja'o tu p'o'obol le suelo'obo le banca'obo,spk_031,14_Micaela_Ek_128
spk_031_utt_0129,ka ila'abe ts'u lindotal ka jo'op u yu'usa'al le padreo bey jo'op'ik u taal padre tulaak weyo pero ba'alan ma ucha'ani niño ay santísima,spk_031,14_Micaela_Ek_129
spk_031_utt_0130,pues tene in loxmaj le máako ma xaanchaj ka jkíim xani le máaxo'ob k'almajil le u jool le iglesiao ti kúulenkúulo'ob u pa'ato'ob ma u púuts le padreo juntúule te yotocha,spk_031,14_Micaela_Ek_130
spk_031_utt_0131,p'áat xaklankal u máan ma xaanchaj ka jkíimi ku ya'ala'ale le ba'ax tu beeto'obo leti le castigo jlúub yóok'olo'obo,spk_031,14_Micaela_Ek_131
spk_031_utt_0132,u'uy a wu'uyej ba'ax úuch ti bey le máax kun kíinsiko lo'om táanil chéen ma jkíimi uláak le lox le padreo jkíimij,spk_031,14_Micaela_Ek_132
spk_031_utt_0133,pero kale'ex úuch láaj kíimiko'ob úuch láaj kíimiko'ob pero ba'alan ma in meento'oni ay,spk_031,14_Micaela_Ek_133
spk_031_utt_0134,ay lelo jach in wilmaj lelo si in wilmaj le ba'al je'elo le beetike tak bejla'e k'aja'an teen santísima pero yaj le ba'al úucho yaj u kíinsa'al máak,spk_031,14_Micaela_Ek_134
spk_031_utt_0135,aaj jump'éel xch'úupal túune ma wey jts'o'ok u beel xane,spk_031,14_Micaela_Ek_135
spk_031_utt_0136,ba'an kensa'ab tu'ux u kaajal le máako u k'aaba u yíichame pelón rodríguez wey yaan kaaje suunajij,spk_031,14_Micaela_Ek_136
spk_031_utt_0137,le tiempo leti a'ala'ab yaan u kíinsa'al le padreo ku taal u ya'alo'ob misa te iglesiao ts'o'okole chéen máako'ob,spk_031,14_Micaela_Ek_137
spk_031_utt_0138,ku ya'alike le jump'éel señoro teen ken in meent in padreil ku búukintik u nook le padreo ku ts'aik le sotanao ts'o'okole chéen máak,spk_031,14_Micaela_Ek_138
spk_031_utt_0139,le xch'úupalo ku na'akal te altaro ku jo'op'ol k'aay,spk_031,14_Micaela_Ek_139
spk_031_utt_0140,ko'olebil bin le máak tu búukint u nook le padreo tu k'ayik chéen salve ku k'ayik úuch kíimiko'ob,spk_031,14_Micaela_Ek_140
spk_031_utt_0141,pero ba'alo'ob ma ucha'ano'ob weya ay santísima pero ya'ab ba'ax ku beeta'al wey kaaj úuchile ya'ab,spk_031,14_Micaela_Ek_141
spk_031_utt_0142,le jaaj le je'el k'aja'an teena pero lelo lelo sajaken ti le ba'al je'el úucho yayaj ba'al,spk_031,14_Micaela_Ek_142
spk_031_utt_0143,teech wáaj a wojel puro kíimij kíinsbilo'ob lalaj ba'alo'ob beyo lelo le jach suuk ay kin wa'alik lelo in wojel k'aja'an teen beyo,spk_031,14_Micaela_Ek_143
spk_031_utt_0144,k'aja'an teen pues le kíinsa'ak le ts'uulo'obo ka'atúul in tio bino'obi bisa'abo'ob cárcel cinco años tu beeto'ob cárcel ka jo'op u chabalo'ob pero ba'an yaan ts'u kíimili cárcel kíimij,spk_031,14_Micaela_Ek_144
spk_031_utt_0145,le don albino koyi ku ya'ala'alo u nojochil le ba'al le kíinsa'ak úucho,spk_031,14_Micaela_Ek_145
spk_031_utt_0146,ts'u yoksa'al bin te carcelo ku ta'akal bin le suum tu kaalo ku t'úuya'al bin beya desde te ka'anal yaano ku cha'ak'abta'al bine pero k'a'am u lúubul ku ts'o'okole ku ka na'aksa'al tuláak,spk_031,14_Micaela_Ek_146
spk_031_utt_0147,tu beeta'al u bo'otik u si'ipil beyo cárcel cárcelil kaampech beeta'ab le ba'alo,spk_031,14_Micaela_Ek_147
spk_031_utt_0148,je'elo niño bey le ba'al úucho ka ts'o'oke xaklankal u máan tu máan pero ba'alo'ob úuch ti'ob úuch láaj kíimiko'ob,spk_031,14_Micaela_Ek_148
spk_031_utt_0149,diosbo'otik ti jajal diose kex beyena kuxa'anen in tsikbalt te'exa beyo lelo yayaj ba'al in wilmaj le je'elo niño ay,spk_031,14_Micaela_Ek_149
spk_031_utt_0150,pero ko'olelo'ob ku yok'olo'ob mina'an bix ka a wila le ok'olo,spk_031,14_Micaela_Ek_150
spk_031_utt_0151,bey chan suuk a bin le misao naak'al teech a wu'uyik ba'ax ku beeta'al ti padre pero le máako'ob ma suuk u bino'obi'o ma poch'bil u beetiko'ob tak bejla bey ka wiliko,spk_031,14_Micaela_Ek_151
spk_031_utt_0152,yaan le máako'obo ku poch'iko'ob le yuum padreo léeyli beya le yaan oora beyo ku tsikbaltik wa yaan ba'ax ken u man iglesiae ku tsikbaltike wa bin yaan máak uts u puksi'ik'ale,spk_031,14_Micaela_Ek_152
spk_031_utt_0153,ka chan síik centavo uti'al u yáantikubáaj ku ya'aliko'obe jan lelo chéen tu k'áatike uti'al u jaantej ki'ob,spk_031,14_Micaela_Ek_153
spk_031_utt_0154,beyo beyo tene ba'axten bíin in tuse'ex pero u yaakumanen ka jléeken tolakio,spk_031,14_Micaela_Ek_154
spk_031_utt_0155,tia'anen tin k'áane chilikbalen beya tin muk'yaj yaj ba'ax ku yúuchul teen ka tin wil u taal juntúul le xi'ipalo ta'aytak bin u k'amik u padreil,spk_031,14_Micaela_Ek_155
spk_031_utt_0156,ka tu ya'alaj tene  doña mica tu túuxten bin padre bin in wa'al bin teche le rezaro'ob a wojelo rezarnen ta k'áan kulen,spk_031,14_Micaela_Ek_156
spk_031_utt_0157,tumen le misa kun meentbil beoraa uti'al jajal diose uti'al a wáantikabáaj uti'al a aliviar ba'ax ka muk'yajtik a tia'al ma'alob,spk_031,14_Micaela_Ek_157
spk_031_utt_0158,jach jaaj xan pues kin wilik le beetike yaan oora túune kin invitartik ka taalak janal,spk_031,14_Micaela_Ek_158
spk_031_utt_0159,pero abuelita óotsilech ay ba'ax a k'áat ti'i padre ko'oten ka jaanako'on ku taal,spk_031,14_Micaela_Ek_159
spk_031_utt_0160,bejla'e ts'o'ok ka'atéen u taal tak u maama tak u taata kensa'ab tu'ux u kaajal le padreo,spk_031,14_Micaela_Ek_160
spk_031_utt_0161,mmm ma bey le ba'al ka wilike'exo beyo jaaj le beetik kin wa'alik te'exe,spk_031,14_Micaela_Ek_161
spk_031_utt_0162,le in wojelo ts'o'ok in wa'alik te'ex beyo,spk_031,14_Micaela_Ek_162
spk_032_utt_0001,bix a k'aaba túun nojoch máak mario chan gonzález,spk_032,15_Mario_Chan_1
spk_032_utt_0002,mario chan gonzález teeche wey siijileche wey siijilene jayp'éel años yaan sesenta y seis nací el diecinueve de enero del cuarenta y cuatro,spk_032,15_Mario_Chan_2
spk_032_utt_0003,teche weyileche nojoch máak weyilene weyilene bija'anech kajtal uláak kaaj wabixij ma'aj ya'ab máanja'anilen meyaje sí ya'ab máanikech ya'ab máanja'anilen meyaj chéen yucatane tin máansaj míin tres años tin máansaj yucatán,spk_032,15_Mario_Chan_3
spk_032_utt_0004,le tu káajal ka'ach cancún bija'anechi puro ti kin viajar ka'achi pero ma p'áatech kajtali ma ma ma si cancune era monte,spk_032,15_Mario_Chan_4
spk_032_utt_0005,no era cancún tu'ux yaan le gasolinerao tu'ux yaan le copao puro nukuch k'áaxo'ob nukuch montaña,spk_032,15_Mario_Chan_5
spk_032_utt_0006,montaña le ba'al je'elo montaña ka'achij montaña a wilmaj túun in wilmaj hombre puro saraguato,spk_032,15_Mario_Chan_6
spk_032_utt_0007,ba'al yaani tene tu ts'a'abal teen junxéet terreno ma p'áateni montaña tu jaajil máax kun a'alike wa cancún va ser una ciudad ajan ma nadie lo pensó,spk_032,15_Mario_Chan_7
spk_032_utt_0008,tumen wa ma'e tak tene ts'in ch'i'ik ku ts'a'abal teen jump'éel teereno de jump'éel hectáreae buka'aj u tojol le ba'al je'elo,spk_032,15_Mario_Chan_8
spk_032_utt_0009,pero nunca nunca supo uno si va a suceder yaan túun a tsikbaltik to'on yo'olal le kaaja nojoch máak yaan chúunchintok'o yaan je túun u ka páajtal a káajsik a tsikbaltik ti to'on entonces le tu época to'one le jach yaan maas úuch antes,spk_032,15_Mario_Chan_9
spk_032_utt_0010,u yaantal le arrozo chicle chéen le ku meyajta'alo puro chicle le weya le weye desde uti'al diciembre ta na'akale jáalale ta máan diciembree,spk_032,15_Mario_Chan_10
spk_032_utt_0011,diciembre tu yéemel le genteo u ts'o'okole uti'al a na'akal tak mayo mayo túun ka ja ja ja ja,spk_032,15_Mario_Chan_11
spk_032_utt_0012,beoritase le épocaak tuláakal le genteo tia'an montañae puro chicle tu'ux túun ku pa'ak'al te bandaa pero ma paak'ali puro chiclear,spk_032,15_Mario_Chan_12
spk_032_utt_0013,aaj yaanili'e yaanili le matao ba'axe yaan a chicleartike ka jóok'ok u resinail te che'o jaaj puro le beyo ku ts'o'okole ku cha'akale ku enmarquetarta'al u mejen marquetailo'ob a diez kilos,spk_032,15_Mario_Chan_13
spk_032_utt_0014,ujum ba'ax añoil lelo nojoch máak k'aja'an teech mil novecientos ochenta puro chicle,spk_032,15_Mario_Chan_14
spk_032_utt_0015,puro chicle tene bueno leti le ka káaj in wiliko pero maas anteso léeyli puro chiclee mina'an maas mixba'al ba'ax ku tséenta'al weye puro k'éek'en,spk_032,15_Mario_Chan_15
spk_032_utt_0016,yaan le wakaxo yaan ba'axe ma ya'ab xani pero le k'éek'eno kaax qué ba'al jump'éel nuxib k'éek'en de ciento veinte kilose ochenta pesos,spk_032,15_Mario_Chan_16
spk_032_utt_0017,jump'éel cargail ixi'ime cuatro pesos sí tu'ux ku ch'a'abal túun ixi'im pues te tiendao je'elo le yaan tolo pero ku ts'a'abal teech,spk_032,15_Mario_Chan_17
spk_032_utt_0018,pero mina'an maan ka bin a beetej k'exbil puro k'exbil mercancía nook aaj ma de maani ma de maan bey de taak'ino puro k'exbil si mina'an taak'in casi,spk_032,15_Mario_Chan_18
spk_032_utt_0019,tene le oroo ma tin wilaji pero yaan le oro bin ku ya'aliko'ob animáas in papajilo puro leti le cinco centavos diez centavos,spk_032,15_Mario_Chan_19
spk_032_utt_0020,aja tene ma tin wilaji le real xan ku ya'aliko'obo le realo ba'ax túuni láayli taak'ine ka'ap'éel real jumpéel real,spk_032,15_Mario_Chan_20
spk_032_utt_0021,óoxp'éel real de oro ma ma'a de puro sencillo ku ya'aliko'ob pero despuese le ka jtaal lelo despuese puro oro puro oro ba'ax u k'áat u ya'al le kaaja nojoch máak chuunchintok chíin,spk_032,15_Mario_Chan_21
spk_032_utt_0022,son sus huevos de uno aja chíin tronco es la mata de un chin mata chintok chuun chíin,spk_032,15_Mario_Chan_22
spk_032_utt_0023,took took'e leti le tuunicho'ob pedernalo aja leti le u k'áat u ya'alo,spk_032,15_Mario_Chan_23
spk_032_utt_0024,troncos talegas pedernal leti u k'áat ya'al le wey le kaaj weya le kaaja jaaj leti u k'aaba'o bueno u k'aaba u ba'alil lelo tumen bix in wa'alik chuun leti le tronco del mata chíintok,spk_032,15_Mario_Chan_24
spk_032_utt_0025,aja chuun chíin es el sus talegas de uno baj aja took es el piedra,spk_032,15_Mario_Chan_25
spk_032_utt_0026,ka wa'alik teen sáamake yaan tsikbalilo'ob a wojel yo'olal aluxo'ob wey xane aan wa ma k ojel de entonces ka jts'o'ok bey uti'al le chiicleo,spk_032,15_Mario_Chan_26
spk_032_utt_0027,despuese ka túun yaanjij gobernador tumen to'one jach yáax presidente de la república bija'ano'on ilae lópez mateos,spk_032,15_Mario_Chan_27
spk_032_utt_0028,es el primero bija'anech jaaj bija'ano'on nos dieron a cinco pesos para ir uti'al ka xi'iko'on ila'o primer presidente de la república que pisó campeche,spk_032,15_Mario_Chan_28
spk_032_utt_0029,le yáax presidente de la republicao kaampech ka jbino'on,spk_032,15_Mario_Chan_29
spk_032_utt_0030,oorajiako puta madre buka'aj gente vinieron mano camionada de gente le weya chéen puro chéen chan vereda chéen puro bueno u beel camion pero puro,spk_032,15_Mario_Chan_30
spk_032_utt_0031,bruto bej mina'an pavimento no hay nada aja utia'al a bine ku jíitikubaj le camiono'ob tak ich luuk'o,spk_032,15_Mario_Chan_31
spk_032_utt_0032,chéen mejen bejo'ob tu'ux ku máan camion le mejen camiono'obo leti le cuarenta y dos cuarenta y cuatro'ob añoso'ob pero fueron camiones fueron camiones,spk_032,15_Mario_Chan_32
spk_032_utt_0033,kin wa'alik teech hasta ku yok'ol le maquina'ob tu na'aksik le cerro'obo ki'ichkelem le mejen camiono'ob puro ford puro camion ford pero de los antiguos pues sí ti baline p'aatal jump'éel ford te'ela máax ti ti balin,spk_032,15_Mario_Chan_33
spk_032_utt_0034,aan jump'éel camión bey in wóol cuarenta y cuatroe úuchben ba'alo'ob puras máquinas buenas juuj bejla'e mina'an u piezail le ba'alo eran latas de primera calidad,spk_032,15_Mario_Chan_34
spk_032_utt_0035,olvídate ma túun ka a abollar ka a yach ka chocart ti che waba'axo,spk_032,15_Mario_Chan_35
spk_032_utt_0036,bey fierro le ba'alo jo'op túun lelo ka jtaal lópez mateos,spk_032,15_Mario_Chan_36
spk_032_utt_0037,lópez mateose ka jtaal bey in wóol martes jueves ma k'aja'an teen máax presidente máax gobernadoril te bey in wóol luis cortíneze uti'al kaampech despuese,spk_032,15_Mario_Chan_37
spk_032_utt_0038,maas tarde túune te úuch túun u taal bix u ya'aliko'ob ti'a aaj ávila bix u k'aaba ka'achij máan de presidente le gobernadora ortiz avila,spk_032,15_Mario_Chan_38
spk_032_utt_0039,leti túun je'ij bejo'ob weya leti beetij yáax escuela weya ávila,spk_032,15_Mario_Chan_39
spk_032_utt_0040,putij maquina xi'ipal ka tu ya'alaje de que puro xan ka tu beet le carreterao jáalale,spk_032,15_Mario_Chan_40
spk_032_utt_0041,mano de obra túun chéen bey túun gente meento puro yéetel carretilla,spk_032,15_Mario_Chan_41
spk_032_utt_0042,le épocao ku ts'a'abal le meksamon ba'ax ku ya'aliko'obo yaan a tukintik tu chuun le che beya kéen wáak'ake yaan u jáatal ku bisik ba'ax ku bisik,spk_032,15_Mario_Chan_42
spk_032_utt_0043,le chúuchumil che'obo ku lúubsa'al beya ts'o'okole ku láam le meksamon tu chuuno le káan wáak'ak le ba'alo ay dios,spk_032,15_Mario_Chan_43
